,zcta,census_tract,GEOID,E_TOTPOP,LOCATION,ct_avg_new_positives,ct_avg_new_positives_percent,ct_first_positives,old_index,numpy_index,t_station,sub_output,sub_input,sub_input_prop,sub_output_prop,geometry,NEIGHBORS,random_R0
847,11235,59600,36047059600,2309,"Census Tract 596, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1061,1061,,0.0,0.0,0.0,0.0,"POLYGON ((-73.944012 40.591265, -73.942154 40.591469, -73.941233 40.591572, -73.939238 40.591789, -73.93964099999999 40.593922, -73.93778 40.594126, -73.937375 40.591995, -73.93698499999999 40.589871, -73.93883699999999 40.589671, -73.939796 40.589565, -73.941754 40.589349, -73.943609 40.589147, -73.944012 40.591265))","36047059401, 36047057200, 36047059402, 36047062600, 36047060000, 36047059800",3.0307616907365142
848,11235,59800,36047059800,3541,"Census Tract 598, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1062,1062,,0.0,0.0,0.0,0.0,"POLYGON ((-73.939796 40.589565, -73.93883699999999 40.589671, -73.93698499999999 40.589871, -73.935091 40.590077, -73.934668 40.587827, -73.93252199999999 40.588061, -73.932109 40.586286, -73.934448 40.586652, -73.937247 40.58631099999999, -73.939139 40.585983, -73.939369 40.58731, -73.939796 40.589565))","36047059600, 36047060800, 36047062600, 36047060000, 36047062800, 36047062200",3.0159522498649043
849,11235,60000,36047060000,6700,"Census Tract 600, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1063,1063,,0.0,0.0,0.0,0.0,"POLYGON ((-73.952276 40.587272, -73.952454 40.588173, -73.95053899999999 40.588383, -73.94934499999999 40.588514, -73.948313 40.588628, -73.94738099999999 40.588731, -73.94645899999999 40.58883, -73.94457 40.589041, -73.943609 40.589147, -73.941754 40.589349, -73.939796 40.589565, -73.939369 40.58731, -73.939139 40.585983, -73.94105999999999 40.58566099999999, -73.943866 40.585298, -73.946692 40.585073, -73.947636 40.584999, -73.94986999999999 40.58485599999999, -73.951238 40.584925, -73.95188899999999 40.585936, -73.952783 40.587072, -73.952276 40.587272))","36047060600, 36047059401, 36047059600, 36047059000, 36047059200, 36047060800, 36047062200, 36047059800",2.6375217282396415
850,11235,60600,36047060600,2777,"Census Tract 606, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1064,1064,SHEEPSHEAD BAY,1106.571429,1244.857143,0.002062524261036594,0.0020978783297106044,"POLYGON ((-73.96034999999999 40.587307, -73.95934699999999 40.58741699999999, -73.958195 40.587544, -73.957126 40.587661, -73.956193 40.587762, -73.95522699999999 40.587686, -73.95325199999999 40.587195, -73.952454 40.588173, -73.952276 40.587272, -73.952783 40.587072, -73.95188899999999 40.585936, -73.951238 40.584925, -73.95398 40.585712, -73.956676 40.585358, -73.960261 40.58503899999999, -73.96034999999999 40.587307))","36047058800, 36047036600, 36047037000, 36047059000, 36047059200, 36047060800, 36047060000",3.665643455631601
851,11235,60800,36047060800,3424,"Census Tract 608, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1065,1065,,0.0,0.0,0.0,0.0,"POLYGON ((-73.960261 40.58503899999999, -73.956676 40.585358, -73.95398 40.585712, -73.951238 40.584925, -73.94986999999999 40.58485599999999, -73.947636 40.584999, -73.946692 40.585073, -73.943866 40.585298, -73.94105999999999 40.58566099999999, -73.939139 40.585983, -73.93903299999999 40.58541, -73.938942 40.584985, -73.938738 40.583899, -73.94147199999999 40.583797, -73.941394 40.583337, -73.94094699999999 40.581913, -73.94430799999999 40.582201, -73.949409 40.582435, -73.953419 40.582609, -73.954032 40.582517, -73.954143 40.583105, -73.956536 40.582659, -73.956851 40.582859, -73.959006 40.582866, -73.960027 40.583209, -73.960235 40.584522, -73.960261 40.58503899999999))","36047061003, 36047061004, 36047036600, 36047060600, 36047062000, 36047037000, 36047060000, 36047061200, 36047062200, 36047059800",2.304875639266339
852,11235,61002,36047061002,4091,"Census Tract 610.02, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1066,1066,,0.0,0.0,0.0,0.0,"POLYGON ((-73.959633 40.577993, -73.95780999999999 40.578269, -73.956053 40.577766, -73.95483299999999 40.577393, -73.954041 40.577457, -73.95287399999999 40.576882, -73.9524802181286 40.57484013551949, -73.955721 40.574442, -73.95942223594291 40.5740168643515, -73.959414 40.57515799999999, -73.95945399999999 40.575575, -73.959633 40.577993))","36047061004, 36047036200, 36047036002, 36047062000, 36047061600, 36047035200",2.6010027403147387
853,11235,61003,36047061003,1792,"Census Tract 610.03, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1067,1067,,0.0,0.0,0.0,0.0,"POLYGON ((-73.960027 40.583209, -73.959006 40.582866, -73.956851 40.582859, -73.956536 40.582659, -73.95966299999999 40.578366, -73.959801 40.58008, -73.959885 40.581171, -73.959943 40.581959, -73.960027 40.583209))","36047036400, 36047061004, 36047036200, 36047036600, 36047060800",3.465114355397148
854,11235,61004,36047061004,6371,"Census Tract 610.04, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1068,1068,,0.0,0.0,0.0,0.0,"POLYGON ((-73.95966299999999 40.578366, -73.956536 40.582659, -73.954143 40.583105, -73.954032 40.582517, -73.95334199999999 40.579267, -73.95287399999999 40.576882, -73.954041 40.577457, -73.95483299999999 40.577393, -73.956053 40.577766, -73.95780999999999 40.578269, -73.959633 40.577993, -73.95966299999999 40.578366))","36047061002, 36047061003, 36047036200, 36047036002, 36047062000, 36047060800, 36047061600, 36047061200",2.6457880131793017
855,11235,61200,36047061200,1029,"Census Tract 612, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1069,1069,,0.0,0.0,0.0,0.0,"POLYGON ((-73.953419 40.582609, -73.949409 40.582435, -73.94430799999999 40.582201, -73.943989 40.5803, -73.946742 40.57999299999999, -73.95334199999999 40.579267, -73.954032 40.582517, -73.953419 40.582609))","36047061004, 36047062000, 36047060800",2.6332991980751466
856,11235,61600,36047061600,1465,"Census Tract 616, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1070,1070,,0.0,0.0,0.0,0.0,"POLYGON ((-73.95287399999999 40.576882, -73.946291 40.577609, -73.939801 40.578317, -73.940439 40.581879, -73.931946 40.58202199999999, -73.92938699999999 40.572613, -73.93264580199239 40.5722744881389, -73.93164398331849 40.5756736521711, -73.93155899999999 40.575962, -73.937665 40.575434, -73.94629499999999 40.5756, -73.9524802181286 40.57484013551949, -73.95287399999999 40.576882))","36047990100, 36047061002, 36047061004, 36047062000, 36047066600, 36047062200",2.9750460903420395
857,11235,62000,36047062000,1817,"Census Tract 620, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1071,1071,,0.0,0.0,0.0,0.0,"POLYGON ((-73.95334199999999 40.579267, -73.946742 40.57999299999999, -73.943989 40.5803, -73.94430799999999 40.582201, -73.94094699999999 40.581913, -73.940439 40.581879, -73.939801 40.578317, -73.946291 40.577609, -73.95287399999999 40.576882, -73.95334199999999 40.579267))","36047061002, 36047061004, 36047060800, 36047061600, 36047061200, 36047062200",3.296691412118757
858,11235,62200,36047062200,2842,"Census Tract 622, Kings County, New York",52.714285714285715,52.78238245815699,348.0,1072,1072,,0.0,0.0,0.0,0.0,"POLYGON ((-73.94147199999999 40.583797, -73.938738 40.583899, -73.938942 40.584985, -73.93903299999999 40.58541, -73.939139 40.585983, -73.937247 40.58631099999999, -73.934448 40.586652, -73.932109 40.586286, -73.931369 40.586071, -73.93125599999999 40.585432, -73.93019099999999 40.585086, -73.93009599999999 40.584502, -73.931078 40.584388, -73.932042 40.584234, -73.931842 40.583076, -73.931946 40.58202199999999, -73.940439 40.581879, -73.94094699999999 40.581913, -73.941394 40.583337, -73.94147199999999 40.583797))","36047062000, 36047066600, 36047060800, 36047061600, 36047060000, 36047062800, 36047059800",2.7605322358650772
859,11235,62600,36047062600,2739,"Census Tract 626, Kings County, New York",47.119047619047635,52.31091079769729,664.0,1074,1073,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93778 40.594126, -73.934949 40.594429, -73.93536899999999 40.596542, -73.93341199999999 40.596757, -73.933483 40.597141, -73.932576 40.597719, -73.93205399999999 40.59547, -73.93305599999999 40.594887, -73.93301099999999 40.594639, -73.932614 40.592517, -73.93178399999999 40.588141, -73.93252199999999 40.588061, -73.934668 40.587827, -73.935091 40.590077, -73.93698499999999 40.589871, -73.937375 40.591995, -73.93778 40.594126))","36047057000, 36047059600, 36047057200, 36047062800, 36047059800",2.084503718938609
860,11229,62800,36047062800,4588,"Census Tract 628, Kings County, New York",47.119047619047635,52.31091079769729,664.0,1075,1075,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93305599999999 40.594887, -73.93205399999999 40.59547, -73.932576 40.597719, -73.931404 40.598476, -73.929738 40.596978, -73.929569 40.59682, -73.92653299999999 40.594104, -73.923638 40.591497, -73.92095999999999 40.589095, -73.91766299999999 40.585605, -73.919944 40.584646, -73.92537 40.584691, -73.92594799999999 40.585007, -73.927207 40.584802, -73.931369 40.586071, -73.932109 40.586286, -73.93252199999999 40.588061, -73.93178399999999 40.588141, -73.932614 40.592517, -73.93301099999999 40.594639, -73.93305599999999 40.594887))","36047063200, 36047057000, 36047066600, 36047062600, 36047062200, 36047059800",2.2846621984969104
861,11229,63200,36047063200,1604,"Census Tract 632, Kings County, New York",41.52380952380955,51.8394391372376,316.0,1077,1077,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93503199999999 40.601734, -73.934263 40.60223, -73.93355099999999 40.602687, -73.93173399999999 40.601062, -73.92813099999999 40.597778, -73.929569 40.59682, -73.929738 40.596978, -73.931404 40.598476, -73.93422699999999 40.60101, -73.934471 40.601231, -73.93503199999999 40.601734))","36047057000, 36047066600, 36047063800, 36047056800, 36047062800",3.423125936307202
862,11234,63600,36047063600,1464,"Census Tract 636, Kings County, New York",69.0,53.04701369342699,364.0,1078,1078,,0.0,0.0,0.0,0.0,"POLYGON ((-73.939347 40.610187, -73.936438 40.612069, -73.93462199999999 40.610442, -73.932801 40.608805, -73.93351299999999 40.608343, -73.93423199999999 40.607898, -73.93604599999999 40.60951499999999, -73.93753699999999 40.608557, -73.939347 40.610187))","36047066600, 36047063800, 36047064000, 36047065800, 36047065600",3.0180022533572615
863,11229,63800,36047063800,1966,"Census Tract 638, Kings County, New York",41.52380952380955,51.8394391372376,316.0,1079,1079,,0.0,0.0,0.0,0.0,"POLYGON ((-73.941547 40.608768, -73.939347 40.610187, -73.93753699999999 40.608557, -73.93972599999999 40.607133, -73.934263 40.60223, -73.93503199999999 40.601734, -73.93682699999999 40.603344, -73.937738 40.604161, -73.93921 40.605479, -73.94050799999999 40.606642, -73.94116799999999 40.607244, -73.941547 40.607582, -73.942312 40.608269, -73.941547 40.608768))","36047063600, 36047063200, 36047056400, 36047066600, 36047064000, 36047056800",2.4029569697252207
864,11229,64000,36047064000,1794,"Census Tract 640, Kings County, New York",55.26190476190477,52.44322641533229,680.0,1080,1080,,0.0,0.0,0.0,0.0,"POLYGON ((-73.943699 40.610214, -73.94116099999999 40.61182, -73.93897 40.61324, -73.938254 40.613702, -73.936438 40.612069, -73.939347 40.610187, -73.941547 40.608768, -73.942312 40.608269, -73.943547 40.609346, -73.943641 40.609859, -73.943699 40.610214))","36047063600, 36047064400, 36047064200, 36047056400, 36047063800, 36047064600, 36047065600",2.4923977473899983
865,11210,64200,36047064200,2276,"Census Tract 642, Kings County, New York",42.52380952380955,53.470475097371136,702.0,1082,1082,,0.0,0.0,0.0,0.0,"POLYGON ((-73.94930599999999 40.614031, -73.947458 40.614199, -73.946574 40.61478899999999, -73.94573699999999 40.61536299999999, -73.944827 40.616046, -73.94417399999999 40.612722, -73.943699 40.610214, -73.943641 40.609859, -73.944672 40.609743, -73.94559799999999 40.609643, -73.948414 40.609333, -73.94882 40.611477, -73.94930599999999 40.614031))","36047064400, 36047054800, 36047075800, 36047056400, 36047064000, 36047074600, 36047075600",3.5961285156267317
866,11234,64400,36047064400,3021,"Census Tract 644, Kings County, New York",55.26190476190477,52.44322641533229,680.0,1085,1084,,0.0,0.0,0.0,0.0,"POLYGON ((-73.944827 40.616046, -73.94346999999999 40.617385, -73.943145 40.61742599999999, -73.942993 40.616969, -73.940788 40.614872, -73.93897 40.61324, -73.94116099999999 40.61182, -73.943699 40.610214, -73.94417399999999 40.612722, -73.944827 40.616046))","36047064200, 36047064000, 36047074600, 36047064600",3.280434009800069
867,11234,64600,36047064600,2297,"Census Tract 646, Kings County, New York",69.0,53.04701369342699,364.0,1086,1086,,0.0,0.0,0.0,0.0,"POLYGON ((-73.943145 40.61742599999999, -73.941282 40.61763, -73.94045299999999 40.617929, -73.93971599999999 40.618406, -73.93787499999999 40.616757, -73.93605699999999 40.615123, -73.93754199999999 40.614165, -73.938254 40.613702, -73.93897 40.61324, -73.940788 40.614872, -73.942993 40.616969, -73.943145 40.61742599999999))","36047064400, 36047064000, 36047074600, 36047065600, 36047064800",3.4728040788976493
868,11234,64800,36047064800,2191,"Census Tract 648, Kings County, New York",69.0,53.04701369342699,364.0,1087,1087,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93971599999999 40.618406, -73.93686699999999 40.620253, -73.935018 40.6186, -73.933205 40.61696999999999, -73.93391699999999 40.616508, -73.93534799999999 40.615584, -73.93605699999999 40.615123, -73.93787499999999 40.616757, -73.93971599999999 40.618406))","36047065400, 36047065200, 36047065000, 36047074600, 36047064600, 36047065600",3.683818463451958
869,11234,65000,36047065000,1576,"Census Tract 650, Kings County, New York",69.0,53.04701369342699,364.0,1088,1088,,0.0,0.0,0.0,0.0,"POLYGON ((-73.936336 40.620611, -73.93537999999999 40.621216, -73.93310000000001 40.622694, -73.93219499999999 40.623269, -73.931951 40.62106, -73.931731 40.617927, -73.93248699999999 40.617432, -73.933205 40.61696999999999, -73.935018 40.6186, -73.93686699999999 40.620253, -73.936336 40.620611))","36047067400, 36047073800, 36047065200, 36047073600, 36047074600, 36047073000, 36047064800",2.79296986548566
870,11234,65200,36047065200,1121,"Census Tract 652, Kings County, New York",69.0,53.04701369342699,364.0,1089,1089,,0.0,0.0,0.0,0.0,"POLYGON ((-73.933205 40.61696999999999, -73.93248699999999 40.617432, -73.931731 40.617927, -73.93060199999999 40.616922, -73.928478 40.615017, -73.926295 40.613193, -73.92617 40.61306, -73.92703299999999 40.612536, -73.92846 40.611613, -73.93028 40.613245, -73.93391699999999 40.616508, -73.933205 40.61696999999999))","36047067200, 36047065400, 36047067000, 36047067400, 36047066200, 36047065000, 36047066000, 36047064800",3.8728852213073273
871,11234,65400,36047065400,1486,"Census Tract 654, Kings County, New York",69.0,53.04701369342699,364.0,1090,1090,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93391699999999 40.616508, -73.93028 40.613245, -73.92846 40.611613, -73.93134499999999 40.609747, -73.93316 40.611381, -73.93171 40.612322, -73.933528 40.613953, -73.93534799999999 40.615584, -73.93391699999999 40.616508))","36047065200, 36047066200, 36047065800, 36047066000, 36047065600, 36047064800",3.519215890180389
872,11234,65600,36047065600,1774,"Census Tract 656, Kings County, New York",69.0,53.04701369342699,364.0,1091,1091,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93754199999999 40.614165, -73.93605699999999 40.615123, -73.93534799999999 40.615584, -73.933528 40.613953, -73.93171 40.612322, -73.93316 40.611381, -73.93462199999999 40.610442, -73.936438 40.612069, -73.938254 40.613702, -73.93754199999999 40.614165))","36047063600, 36047065400, 36047064000, 36047065800, 36047064600, 36047064800",3.726267327465207
873,11234,65800,36047065800,1963,"Census Tract 658, Kings County, New York",69.0,53.04701369342699,364.0,1092,1092,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93316 40.611381, -73.93134499999999 40.609747, -73.929524 40.608117, -73.927691 40.60648, -73.929868 40.605071, -73.93351299999999 40.608343, -73.932801 40.608805, -73.93462199999999 40.610442, -73.93316 40.611381))","36047063600, 36047065400, 36047066600, 36047066000, 36047065600",2.5772642583029235
874,11234,66000,36047066000,2231,"Census Tract 660, Kings County, New York",69.0,53.04701369342699,364.0,1093,1093,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93134499999999 40.609747, -73.92846 40.611613, -73.926641 40.60998, -73.92482099999999 40.608341, -73.926249 40.607414, -73.927691 40.60648, -73.929524 40.608117, -73.93134499999999 40.609747))","36047065400, 36047065200, 36047066200, 36047066600, 36047065800",2.4584154892495285
875,11234,66200,36047066200,1663,"Census Tract 662, Kings County, New York",69.0,53.04701369342699,364.0,1094,1094,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92703299999999 40.612536, -73.92617 40.61306, -73.92436499999999 40.611462, -73.92249799999999 40.609809, -73.919693 40.607311, -73.921584 40.607639, -73.924441 40.605794, -73.926249 40.607414, -73.92482099999999 40.608341, -73.926641 40.60998, -73.92846 40.611613, -73.92703299999999 40.612536))","36047065400, 36047067000, 36047065200, 36047069800, 36047066600, 36047066000",3.5669104089882255
876,11234,66600,36047066600,0,"Census Tract 666, Kings County, New York",55.26190476190477,52.44322641533229,680.0,1096,1095,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93753699999999 40.608557, -73.93604599999999 40.60951499999999, -73.93423199999999 40.607898, -73.93351299999999 40.608343, -73.929868 40.605071, -73.927691 40.60648, -73.926249 40.607414, -73.924441 40.605794, -73.921584 40.607639, -73.919693 40.607311, -73.919296 40.606947, -73.918224 40.605805, -73.904957 40.593956, -73.90266199999999 40.591643, -73.888139 40.578742, -73.88773499999999 40.578009, -73.885069 40.573749, -73.886292 40.573505, -73.890518 40.572705, -73.903871 40.571619, -73.92806999999999 40.567786, -73.92938699999999 40.572613, -73.931946 40.58202199999999, -73.931842 40.583076, -73.932042 40.584234, -73.931078 40.584388, -73.93009599999999 40.584502, -73.93019099999999 40.585086, -73.93125599999999 40.585432, -73.931369 40.586071, -73.927207 40.584802, -73.92594799999999 40.585007, -73.92537 40.584691, -73.919944 40.584646, -73.91766299999999 40.585605, -73.92095999999999 40.589095, -73.923638 40.591497, -73.92653299999999 40.594104, -73.929569 40.59682, -73.92813099999999 40.597778, -73.93173399999999 40.601062, -73.93355099999999 40.602687, -73.934263 40.60223, -73.93972599999999 40.607133, -73.93753699999999 40.608557))","36047990100, 36047063600, 36047070202, 36047063200, 36047066200, 36047069800, 36081990100, 36081091601, 36047061600, 36047063800, 36047065800, 36081091800, 36047066000, 36047062800, 36047062200",2.266483126752127
877,11234,67000,36047067000,2888,"Census Tract 670, Kings County, New York",69.0,53.04701369342699,364.0,1097,1097,,0.0,0.0,0.0,0.0,"POLYGON ((-73.926401 40.614479, -73.92539499999999 40.61454, -73.923497 40.614658, -73.920624 40.614839, -73.92052699999999 40.613943, -73.919009 40.61212, -73.92249799999999 40.609809, -73.92436499999999 40.611462, -73.92617 40.61306, -73.926295 40.613193, -73.926401 40.614479))","36047067200, 36047068200, 36047065200, 36047066200, 36047068800, 36047069800, 36047068600",2.7311316631379268
878,11234,67200,36047067200,1685,"Census Tract 672, Kings County, New York",69.0,53.04701369342699,364.0,1098,1098,,0.0,0.0,0.0,0.0,"POLYGON ((-73.929311 40.623441, -73.927369 40.623562, -73.92713499999999 40.621358, -73.926879 40.61895, -73.926401 40.614479, -73.926295 40.613193, -73.928478 40.615017, -73.929311 40.623441))","36047068000, 36047068200, 36047067600, 36047067000, 36047067400, 36047065200",2.2285162122840116
879,11234,67400,36047067400,1972,"Census Tract 674, Kings County, New York",69.0,53.04701369342699,364.0,1099,1099,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93219499999999 40.623269, -73.93124999999999 40.623321, -73.93028199999999 40.62338099999999, -73.929311 40.623441, -73.928478 40.615017, -73.93060199999999 40.616922, -73.931731 40.617927, -73.931951 40.62106, -73.93219499999999 40.623269))","36047067200, 36047067600, 36047065200, 36047065000, 36047073000",3.221918838860962
880,11234,67600,36047067600,1797,"Census Tract 676, Kings County, New York",69.0,53.04701369342699,364.0,1100,1100,,0.0,0.0,0.0,0.0,"POLYGON ((-73.93130699999999 40.62385, -73.928606 40.625605, -73.928316 40.625785, -73.926709 40.626821, -73.925826 40.627392, -73.92491799999999 40.627984, -73.92470999999999 40.62601, -73.924469 40.623743, -73.926366 40.623622, -73.927369 40.623562, -73.929311 40.623441, -73.93028199999999 40.62338099999999, -73.93124999999999 40.623321, -73.93130699999999 40.62385))","36047068000, 36047067200, 36047067400, 36047067800, 36047073000",2.4391990725281425
881,11234,67800,36047067800,2681,"Census Tract 678, Kings County, New York",69.0,53.04701369342699,364.0,1101,1101,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92491799999999 40.627984, -73.92429799999999 40.628386, -73.92111899999999 40.628586, -73.920869 40.626251, -73.920625 40.623979, -73.923497 40.623802, -73.924469 40.623743, -73.92470999999999 40.62601, -73.92491799999999 40.627984))","36047068000, 36047069200, 36047072800, 36047067600, 36047072000, 36047073000",2.811274362184851
882,11234,68000,36047068000,2293,"Census Tract 680, Kings County, New York",69.0,53.04701369342699,364.0,1102,1102,,0.0,0.0,0.0,0.0,"POLYGON ((-73.927369 40.623562, -73.926366 40.623622, -73.924469 40.623743, -73.923497 40.623802, -73.92326199999999 40.6216, -73.923008 40.619193, -73.926879 40.61895, -73.92713499999999 40.621358, -73.927369 40.623562))","36047069200, 36047067200, 36047068200, 36047067600, 36047067800, 36047069000",3.000622353321258
883,11234,68200,36047068200,3112,"Census Tract 682, Kings County, New York",69.0,53.04701369342699,364.0,1103,1103,,0.0,0.0,0.0,0.0,"POLYGON ((-73.926879 40.61895, -73.923008 40.619193, -73.922755 40.616854, -73.920852 40.616972, -73.920624 40.614839, -73.923497 40.614658, -73.92539499999999 40.61454, -73.926401 40.614479, -73.926879 40.61895))","36047068000, 36047067200, 36047067000, 36047068800, 36047069000",2.665569363872933
884,11234,68600,36047068600,1776,"Census Tract 686, Kings County, New York",69.0,53.04701369342699,364.0,1104,1104,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92052699999999 40.613943, -73.91788699999999 40.615647, -73.917008 40.617202, -73.91714 40.61839, -73.915694 40.617065, -73.913877 40.615432, -73.916095 40.613998, -73.919009 40.61212, -73.92052699999999 40.613943))","36047067000, 36047068800, 36047069800",3.8068873676409822
885,11234,68800,36047068800,1647,"Census Tract 688, Kings County, New York",69.0,53.04701369342699,364.0,1105,1105,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92110199999999 40.619309, -73.917265 40.61954799999999, -73.91714 40.61839, -73.917008 40.617202, -73.91788699999999 40.615647, -73.92052699999999 40.613943, -73.920624 40.614839, -73.920852 40.616972, -73.92110199999999 40.619309))","36047068200, 36047067000, 36047069800, 36047069000, 36047069602, 36047068600",2.556371128657161
886,11234,69000,36047069000,2146,"Census Tract 690, Kings County, New York",69.0,53.04701369342699,364.0,1106,1106,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92326199999999 40.6216, -73.921359 40.621718, -73.92039 40.621777, -73.91751499999999 40.621941, -73.91746999999999 40.621513, -73.917265 40.61954799999999, -73.92110199999999 40.619309, -73.920852 40.616972, -73.922755 40.616854, -73.923008 40.619193, -73.92326199999999 40.6216))","36047068000, 36047069200, 36047068200, 36047068800, 36047069800, 36047069601, 36047069602",2.711306167278739
887,11234,69200,36047069200,2918,"Census Tract 692, Kings County, New York",69.0,53.04701369342699,364.0,1107,1107,,0.0,0.0,0.0,0.0,"POLYGON ((-73.923497 40.623802, -73.920625 40.623979, -73.920869 40.626251, -73.91799499999999 40.626458, -73.917694 40.624103, -73.91751499999999 40.621941, -73.92039 40.621777, -73.921359 40.621718, -73.92326199999999 40.6216, -73.923497 40.623802))","36047068000, 36047072000, 36047067800, 36047069000, 36047069601",2.5262026719894437
888,11234,69601,36047069601,3704,"Census Tract 696.01, Kings County, New York",69.0,53.04701369342699,364.0,1108,1108,,0.0,0.0,0.0,0.0,"POLYGON ((-73.918604 40.632096, -73.916922 40.631669, -73.90848 40.627979, -73.910797 40.626376, -73.912071 40.625088, -73.91746999999999 40.621513, -73.91751499999999 40.621941, -73.917694 40.624103, -73.91799499999999 40.626458, -73.918162 40.628005, -73.918604 40.632096))","36047069200, 36047072000, 36047095000, 36047069000, 36047069602, 36047099800, 36047072200",3.9357135883922814
889,11234,69602,36047069602,6168,"Census Tract 696.02, Kings County, New York",69.0,53.04701369342699,364.0,1109,1109,,0.0,0.0,0.0,0.0,"POLYGON ((-73.91746999999999 40.621513, -73.912071 40.625088, -73.910797 40.626376, -73.90848 40.627979, -73.90178 40.624816, -73.89826099999999 40.622989, -73.90016299999999 40.621677, -73.902744 40.620068, -73.90456 40.621702, -73.905303 40.62122, -73.906958 40.622709, -73.90839299999999 40.621778, -73.90910599999999 40.621324, -73.91055399999999 40.620403, -73.910167 40.61998699999999, -73.908928 40.618877, -73.91025999999999 40.61778, -73.911682 40.616851, -73.91484799999999 40.619697, -73.917265 40.61954799999999, -73.91746999999999 40.621513))","36047068800, 36047069800, 36047070600, 36047069000, 36047069601, 36047099800, 36047070201, 36047102800, 36047070000",3.1467494417751425
890,11234,69800,36047069800,1392,"Census Tract 698, Kings County, New York",69.0,53.04701369342699,364.0,1110,1110,,0.0,0.0,0.0,0.0,"POLYGON ((-73.92249799999999 40.609809, -73.919009 40.61212, -73.916095 40.613998, -73.913877 40.615432, -73.915694 40.617065, -73.91714 40.61839, -73.917265 40.61954799999999, -73.91484799999999 40.619697, -73.911682 40.616851, -73.909888 40.61524199999999, -73.911727 40.614016, -73.912863 40.611638, -73.914056 40.608984, -73.917254 40.606731, -73.91781999999999 40.606391, -73.919296 40.606947, -73.919693 40.607311, -73.92249799999999 40.609809))","36047070202, 36047067000, 36047066200, 36047068800, 36047066600, 36047069000, 36047069602, 36047070201, 36047068600",3.3546008399149523
891,11234,70000,36047070000,1616,"Census Tract 700, Kings County, New York",69.0,53.04701369342699,364.0,1111,1111,,0.0,0.0,0.0,0.0,"POLYGON ((-73.91055399999999 40.620403, -73.90910599999999 40.621324, -73.90839299999999 40.621778, -73.906958 40.622709, -73.905303 40.62122, -73.90456 40.621702, -73.902744 40.620068, -73.904201 40.619127, -73.904915 40.618664, -73.907072 40.617265, -73.908928 40.618877, -73.910167 40.61998699999999, -73.91055399999999 40.620403))","36047070600, 36047069602",3.520330365060488
892,11234,70201,36047070201,6073,"Census Tract 702.01, Kings County, New York",69.0,53.04701369342699,364.0,1112,1112,,0.0,0.0,0.0,0.0,"POLYGON ((-73.914056 40.608984, -73.912863 40.611638, -73.911727 40.614016, -73.909888 40.61524199999999, -73.911682 40.616851, -73.91025999999999 40.61778, -73.90319 40.611489, -73.901698 40.608223, -73.901445 40.604354, -73.90657299999999 40.603649, -73.912994 40.60286, -73.917254 40.606731, -73.914056 40.608984))","36047070202, 36047069800, 36047070600, 36047069602",3.81689686885155
893,11234,70202,36047070202,24,"Census Tract 702.02, Kings County, New York",69.0,53.04701369342699,364.0,1113,1113,,0.0,0.0,0.0,0.0,"POLYGON ((-73.919296 40.606947, -73.91781999999999 40.606391, -73.917254 40.606731, -73.912994 40.60286, -73.90657299999999 40.603649, -73.901445 40.604354, -73.89861999999999 40.604609, -73.891953 40.605525, -73.884456 40.60944, -73.87141799999999 40.578535, -73.879222 40.574656, -73.885069 40.573749, -73.88773499999999 40.578009, -73.888139 40.578742, -73.90266199999999 40.591643, -73.904957 40.593956, -73.918224 40.605805, -73.919296 40.606947))","36047069800, 36047070600, 36047066600, 36081091800, 36047070201, 36047070203",2.924949829951733
